"Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","AOE Name","Bracket","Registered For"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12893804"">Wolllolo</a>","1516","286","1571","364","3581","<a href=""https://aoe4world.com/players/647658"">Wolllolo</a>","Atlantic Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12895640"">VES | Dragevann</a>","1481","364","1565","375","316","<a href=""https://aoe4world.com/players/4071458"">Dragevann</a>","Atlantic Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12887273"">Keyrun22</a>","1513","295","1534","466","512","<a href=""https://aoe4world.com/players/10045489"">Keyrun22</a>","Atlantic Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12896135"">OpDVlaM</a>","1445","449","1515","517","508","<a href=""https://aoe4world.com/players/8463481"">OpDVlaM</a>","Atlantic Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12893790"">Ezra123</a>","1424","520","1497","586","524","<a href=""https://aoe4world.com/players/9014000"">Ezra123</a>","Atlantic Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12894874"">DeftJackal</a>","1282","1565","1365","1408","322","<a href=""https://aoe4world.com/players/8442364"">DeftJackal</a>","Pacific Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12895407"">LeComplete</a>","1236","2004","1273","2477","275","<a href=""https://aoe4world.com/players/4148931"">LeComplete</a>","Atlantic Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12895483"">Cow</a>","1214","2453","1275","2612","87","<a href=""https://aoe4world.com/players/11070410"">Cow</a>","Atlantic Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12883590"">Galorys | LegolaS</a>","788","19593","856","18524","228","<a href=""https://aoe4world.com/players/8689"">LegolaS</a>","Pacific Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12876402"">LohaCrylex</a>","1049","6037","1095","7725","175","<a href=""https://aoe4world.com/players/12249859"">LohaCrylex</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
