"Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","AOE Name","Bracket","Registered For"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club/entrant/13285652"">3D! | Anotand</a>","1743","89","1910","36","610","<a href=""https://aoe4world.com/players/8432378"">Anotand</a>","Bracket","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club/entrant/13312905"">DivineDFP</a>","1976","26","1920","46","1105","<a href=""https://aoe4world.com/players/585764"">DivineDFP</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club/entrant/13297289"">Valdemar1902</a>","1877","48","1891","54","1989","<a href=""https://aoe4world.com/players/2942077"">Valdemar1902</a>","Bracket","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club/entrant/13288752"">Naheulbeuk</a>","1450","439","1633","249","76","<a href=""https://aoe4world.com/players/1335313"">Naheulbeuk</a>","Bracket","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club/entrant/13306771"">PCS | SymbioseLegend</a>","1408","886","1564","352","876","<a href=""https://aoe4world.com/players/7046302"">SymbioseLegend</a>","Bracket","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club/entrant/13293605"">VanDerDorf</a>","1536","274","1571","377","643","<a href=""https://aoe4world.com/players/8185877"">VanDerDorf</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club/entrant/13297137"">Gullyd3ck3l</a>","1439","473","1515","517","698","<a href=""https://aoe4world.com/players/8945737"">Gullyd3ck3l</a>","Bracket","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club/entrant/13313017"">bodia</a>","1416","679","1507","538","176","<a href=""https://aoe4world.com/players/1030424"">bodia</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club/entrant/13312763"">Ezra123</a>","1319","1641","1437","909","622","<a href=""https://aoe4world.com/players/9014000"">Ezra123</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-36/event/the-warchief-club"">The Warchief Club</a>"
