"Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","AOE Name","Bracket","Registered For"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-37/event/the-warchief-club/entrant/13365382"">M7</a>","1620","162","1702","148","150","<a href=""https://aoe4world.com/players/6971273"">M7</a>","Bracket","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-37/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-37/event/the-warchief-club/entrant/13368402"">Naheulbeuk</a>","1406","970","1626","257","77","<a href=""https://aoe4world.com/players/1335313"">Naheulbeuk</a>","Bracket","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-37/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-37/event/the-warchief-club/entrant/13375568"">PCS | SymbioseLegend</a>","1414","748","1564","352","876","<a href=""https://aoe4world.com/players/7046302"">SymbioseLegend</a>","Bracket","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-37/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-37/event/the-warchief-club/entrant/13357355"">VES | Dragevann</a>","1486","369","1571","363","372","<a href=""https://aoe4world.com/players/4071458"">Dragevann</a>","Bracket","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-37/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-37/event/the-warchief-club/entrant/13365296"">antihero3mio der VIII</a>","1443","454","1495","599","456","<a href=""https://aoe4world.com/players/7601016"">antihero3mio der VIII</a>","Bracket","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-37/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-37/event/the-warchief-club/entrant/13348636"">VanDerDorf</a>","1398","1320","1487","619","675","<a href=""https://aoe4world.com/players/8185877"">VanDerDorf</a>","Bracket","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-37/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-37/event/the-warchief-club/entrant/13374440"">Ezra123</a>","1361","1453","1459","754","631","<a href=""https://aoe4world.com/players/9014000"">Ezra123</a>","Bracket","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-37/event/the-warchief-club"">The Warchief Club</a>"
